,METER_DATE,YEAR,MONTH,DAY,SEASON,HOUR,TIME_PERIOD,DONGTAN
5149,2020-03-21 23:00:00,2020,3,21,0,23,3,77
5150,2020-03-22 00:00:00,2020,3,22,0,0,0,60
5151,2020-03-22 01:00:00,2020,3,22,0,1,0,58
5152,2020-03-22 02:00:00,2020,3,22,0,2,0,59
5153,2020-03-22 03:00:00,2020,3,22,0,3,0,64
5154,2020-03-22 04:00:00,2020,3,22,0,4,0,55
5155,2020-03-22 05:00:00,2020,3,22,0,5,0,54
5156,2020-03-22 06:00:00,2020,3,22,0,6,1,60
5157,2020-03-22 07:00:00,2020,3,22,0,7,1,62
5158,2020-03-22 08:00:00,2020,3,22,0,8,1,70
5159,2020-03-22 09:00:00,2020,3,22,0,9,1,71
5160,2020-03-22 10:00:00,2020,3,22,0,10,1,72
5161,2020-03-22 11:00:00,2020,3,22,0,11,1,82
5162,2020-03-22 12:00:00,2020,3,22,0,12,2,77
5163,2020-03-22 13:00:00,2020,3,22,0,13,2,72
5164,2020-03-22 14:00:00,2020,3,22,0,14,2,67
5165,2020-03-22 15:00:00,2020,3,22,0,15,2,61
5166,2020-03-22 16:00:00,2020,3,22,0,16,2,59
5167,2020-03-22 17:00:00,2020,3,22,0,17,2,58
5168,2020-03-22 18:00:00,2020,3,22,0,18,3,70
5169,2020-03-22 19:00:00,2020,3,22,0,19,3,78
5170,2020-03-22 20:00:00,2020,3,22,0,20,3,90
5171,2020-03-22 21:00:00,2020,3,22,0,21,3,99
5172,2020-03-22 22:00:00,2020,3,22,0,22,3,113
5173,2020-03-22 23:00:00,2020,3,22,0,23,3,108
5174,2020-03-23 00:00:00,2020,3,23,0,0,0,102
5175,2020-03-23 01:00:00,2020,3,23,0,1,0,94
5176,2020-03-23 02:00:00,2020,3,23,0,2,0,76
5177,2020-03-23 03:00:00,2020,3,23,0,3,0,67
5178,2020-03-23 04:00:00,2020,3,23,0,4,0,64
5179,2020-03-23 05:00:00,2020,3,23,0,5,0,66
5180,2020-03-23 06:00:00,2020,3,23,0,6,1,68
5181,2020-03-23 07:00:00,2020,3,23,0,7,1,78
5182,2020-03-23 08:00:00,2020,3,23,0,8,1,85
5183,2020-03-23 09:00:00,2020,3,23,0,9,1,73
5184,2020-03-23 10:00:00,2020,3,23,0,10,1,66
5185,2020-03-23 11:00:00,2020,3,23,0,11,1,58
5186,2020-03-23 12:00:00,2020,3,23,0,12,2,49
5187,2020-03-23 13:00:00,2020,3,23,0,13,2,49
5188,2020-03-23 14:00:00,2020,3,23,0,14,2,50
5189,2020-03-23 15:00:00,2020,3,23,0,15,2,44
5190,2020-03-23 16:00:00,2020,3,23,0,16,2,44
5191,2020-03-23 17:00:00,2020,3,23,0,17,2,42
5192,2020-03-23 18:00:00,2020,3,23,0,18,3,51
5193,2020-03-23 19:00:00,2020,3,23,0,19,3,61
5194,2020-03-23 20:00:00,2020,3,23,0,20,3,83
5195,2020-03-23 21:00:00,2020,3,23,0,21,3,94
5196,2020-03-23 22:00:00,2020,3,23,0,22,3,96
5197,2020-03-23 23:00:00,2020,3,23,0,23,3,91
5198,2020-03-24 00:00:00,2020,3,24,0,0,0,75
5199,2020-03-24 01:00:00,2020,3,24,0,1,0,64
5200,2020-03-24 02:00:00,2020,3,24,0,2,0,60
5201,2020-03-24 03:00:00,2020,3,24,0,3,0,57
5202,2020-03-24 04:00:00,2020,3,24,0,4,0,55
5203,2020-03-24 05:00:00,2020,3,24,0,5,0,57
5204,2020-03-24 06:00:00,2020,3,24,0,6,1,60
5205,2020-03-24 07:00:00,2020,3,24,0,7,1,74
5206,2020-03-24 08:00:00,2020,3,24,0,8,1,82
5207,2020-03-24 09:00:00,2020,3,24,0,9,1,71
5208,2020-03-24 10:00:00,2020,3,24,0,10,1,64
5209,2020-03-24 11:00:00,2020,3,24,0,11,1,58
5210,2020-03-24 12:00:00,2020,3,24,0,12,2,52
5211,2020-03-24 13:00:00,2020,3,24,0,13,2,47
5212,2020-03-24 14:00:00,2020,3,24,0,14,2,45
5213,2020-03-24 15:00:00,2020,3,24,0,15,2,45
5214,2020-03-24 16:00:00,2020,3,24,0,16,2,41
5215,2020-03-24 17:00:00,2020,3,24,0,17,2,42
5216,2020-03-24 18:00:00,2020,3,24,0,18,3,45
5217,2020-03-24 19:00:00,2020,3,24,0,19,3,63
5218,2020-03-24 20:00:00,2020,3,24,0,20,3,75
5219,2020-03-24 21:00:00,2020,3,24,0,21,3,82
5220,2020-03-24 22:00:00,2020,3,24,0,22,3,84
5221,2020-03-24 23:00:00,2020,3,24,0,23,3,77
5222,2020-03-25 00:00:00,2020,3,25,0,0,0,68
5223,2020-03-25 01:00:00,2020,3,25,0,1,0,57
5224,2020-03-25 02:00:00,2020,3,25,0,2,0,55
5225,2020-03-25 03:00:00,2020,3,25,0,3,0,56
5226,2020-03-25 04:00:00,2020,3,25,0,4,0,54
5227,2020-03-25 05:00:00,2020,3,25,0,5,0,54
5228,2020-03-25 06:00:00,2020,3,25,0,6,1,57
5229,2020-03-25 07:00:00,2020,3,25,0,7,1,68
5230,2020-03-25 08:00:00,2020,3,25,0,8,1,82
5231,2020-03-25 09:00:00,2020,3,25,0,9,1,79
5232,2020-03-25 10:00:00,2020,3,25,0,10,1,71
5233,2020-03-25 11:00:00,2020,3,25,0,11,1,64
5234,2020-03-25 12:00:00,2020,3,25,0,12,2,57
5235,2020-03-25 13:00:00,2020,3,25,0,13,2,56
5236,2020-03-25 14:00:00,2020,3,25,0,14,2,52
5237,2020-03-25 15:00:00,2020,3,25,0,15,2,49
5238,2020-03-25 16:00:00,2020,3,25,0,16,2,49
5239,2020-03-25 17:00:00,2020,3,25,0,17,2,49
5240,2020-03-25 18:00:00,2020,3,25,0,18,3,54
5241,2020-03-25 19:00:00,2020,3,25,0,19,3,64
5242,2020-03-25 20:00:00,2020,3,25,0,20,3,78
5243,2020-03-25 21:00:00,2020,3,25,0,21,3,88
5244,2020-03-25 22:00:00,2020,3,25,0,22,3,87
5245,2020-03-25 23:00:00,2020,3,25,0,23,3,80
5246,2020-03-26 00:00:00,2020,3,26,0,0,0,83
5247,2020-03-26 01:00:00,2020,3,26,0,1,0,51
5248,2020-03-26 02:00:00,2020,3,26,0,2,0,50
5249,2020-03-26 03:00:00,2020,3,26,0,3,0,45
5250,2020-03-26 04:00:00,2020,3,26,0,4,0,45
5251,2020-03-26 05:00:00,2020,3,26,0,5,0,45
5252,2020-03-26 06:00:00,2020,3,26,0,6,1,47
5253,2020-03-26 07:00:00,2020,3,26,0,7,1,58
5254,2020-03-26 08:00:00,2020,3,26,0,8,1,72
5255,2020-03-26 09:00:00,2020,3,26,0,9,1,63
5256,2020-03-26 10:00:00,2020,3,26,0,10,1,60
5257,2020-03-26 11:00:00,2020,3,26,0,11,1,56
5258,2020-03-26 12:00:00,2020,3,26,0,12,2,52
5259,2020-03-26 13:00:00,2020,3,26,0,13,2,55
5260,2020-03-26 14:00:00,2020,3,26,0,14,2,51
5261,2020-03-26 15:00:00,2020,3,26,0,15,2,48
5262,2020-03-26 16:00:00,2020,3,26,0,16,2,49
5263,2020-03-26 17:00:00,2020,3,26,0,17,2,52
5264,2020-03-26 18:00:00,2020,3,26,0,18,3,57
5265,2020-03-26 19:00:00,2020,3,26,0,19,3,70
5266,2020-03-26 20:00:00,2020,3,26,0,20,3,82
5267,2020-03-26 21:00:00,2020,3,26,0,21,3,86
5268,2020-03-26 22:00:00,2020,3,26,0,22,3,78
5269,2020-03-26 23:00:00,2020,3,26,0,23,3,69
5270,2020-03-27 00:00:00,2020,3,27,0,0,0,61
5271,2020-03-27 01:00:00,2020,3,27,0,1,0,66
5272,2020-03-27 02:00:00,2020,3,27,0,2,0,56
5273,2020-03-27 03:00:00,2020,3,27,0,3,0,60
5274,2020-03-27 04:00:00,2020,3,27,0,4,0,60
5275,2020-03-27 05:00:00,2020,3,27,0,5,0,53
5276,2020-03-27 06:00:00,2020,3,27,0,6,1,53
5277,2020-03-27 07:00:00,2020,3,27,0,7,1,51
5278,2020-03-27 08:00:00,2020,3,27,0,8,1,62
5279,2020-03-27 09:00:00,2020,3,27,0,9,1,71
5280,2020-03-27 10:00:00,2020,3,27,0,10,1,66
5281,2020-03-27 11:00:00,2020,3,27,0,11,1,69
5282,2020-03-27 12:00:00,2020,3,27,0,12,2,70
5283,2020-03-27 13:00:00,2020,3,27,0,13,2,66
5284,2020-03-27 14:00:00,2020,3,27,0,14,2,60
5285,2020-03-27 15:00:00,2020,3,27,0,15,2,57
5286,2020-03-27 16:00:00,2020,3,27,0,16,2,58
5287,2020-03-27 17:00:00,2020,3,27,0,17,2,58
5288,2020-03-27 18:00:00,2020,3,27,0,18,3,66
5289,2020-03-27 19:00:00,2020,3,27,0,19,3,78
5290,2020-03-27 20:00:00,2020,3,27,0,20,3,83
5291,2020-03-27 21:00:00,2020,3,27,0,21,3,80
5292,2020-03-27 22:00:00,2020,3,27,0,22,3,81
5293,2020-03-27 23:00:00,2020,3,27,0,23,3,78
5294,2020-03-28 00:00:00,2020,3,28,0,0,0,64
5295,2020-03-28 01:00:00,2020,3,28,0,1,0,73
5296,2020-03-28 02:00:00,2020,3,28,0,2,0,63
5297,2020-03-28 03:00:00,2020,3,28,0,3,0,52
5298,2020-03-28 04:00:00,2020,3,28,0,4,0,50
5299,2020-03-28 05:00:00,2020,3,28,0,5,0,56
5300,2020-03-28 06:00:00,2020,3,28,0,6,1,55
5301,2020-03-28 07:00:00,2020,3,28,0,7,1,63
5302,2020-03-28 08:00:00,2020,3,28,0,8,1,62
5303,2020-03-28 09:00:00,2020,3,28,0,9,1,71
5304,2020-03-28 10:00:00,2020,3,28,0,10,1,81
5305,2020-03-28 11:00:00,2020,3,28,0,11,1,80
5306,2020-03-28 12:00:00,2020,3,28,0,12,2,72
5307,2020-03-28 13:00:00,2020,3,28,0,13,2,68
5308,2020-03-28 14:00:00,2020,3,28,0,14,2,63
5309,2020-03-28 15:00:00,2020,3,28,0,15,2,54
5310,2020-03-28 16:00:00,2020,3,28,0,16,2,59
5311,2020-03-28 17:00:00,2020,3,28,0,17,2,52
5312,2020-03-28 18:00:00,2020,3,28,0,18,3,60
5313,2020-03-28 19:00:00,2020,3,28,0,19,3,71
5314,2020-03-28 20:00:00,2020,3,28,0,20,3,85
5315,2020-03-28 21:00:00,2020,3,28,0,21,3,103
5316,2020-03-28 22:00:00,2020,3,28,0,22,3,105
5317,2020-03-28 23:00:00,2020,3,28,0,23,3,100
5318,2020-03-29 00:00:00,2020,3,29,0,0,0,94
5319,2020-03-29 01:00:00,2020,3,29,0,1,0,80
5320,2020-03-29 02:00:00,2020,3,29,0,2,0,73
5321,2020-03-29 03:00:00,2020,3,29,0,3,0,67
5322,2020-03-29 04:00:00,2020,3,29,0,4,0,66
5323,2020-03-29 05:00:00,2020,3,29,0,5,0,62
5324,2020-03-29 06:00:00,2020,3,29,0,6,1,62
5325,2020-03-29 07:00:00,2020,3,29,0,7,1,64
5326,2020-03-29 08:00:00,2020,3,29,0,8,1,59
5327,2020-03-29 09:00:00,2020,3,29,0,9,1,58
5328,2020-03-29 10:00:00,2020,3,29,0,10,1,64
5329,2020-03-29 11:00:00,2020,3,29,0,11,1,62
5330,2020-03-29 12:00:00,2020,3,29,0,12,2,63
5331,2020-03-29 13:00:00,2020,3,29,0,13,2,60
5332,2020-03-29 14:00:00,2020,3,29,0,14,2,55
5333,2020-03-29 15:00:00,2020,3,29,0,15,2,52
5334,2020-03-29 16:00:00,2020,3,29,0,16,2,52
5335,2020-03-29 17:00:00,2020,3,29,0,17,2,52
5336,2020-03-29 18:00:00,2020,3,29,0,18,3,58
5337,2020-03-29 19:00:00,2020,3,29,0,19,3,72
5338,2020-03-29 20:00:00,2020,3,29,0,20,3,84
5339,2020-03-29 21:00:00,2020,3,29,0,21,3,95
5340,2020-03-29 22:00:00,2020,3,29,0,22,3,90
5341,2020-03-29 23:00:00,2020,3,29,0,23,3,77
5342,2020-03-30 00:00:00,2020,3,30,0,0,0,62
5343,2020-03-30 01:00:00,2020,3,30,0,1,0,32
5344,2020-03-30 02:00:00,2020,3,30,0,2,0,46
5345,2020-03-30 03:00:00,2020,3,30,0,3,0,57
5346,2020-03-30 04:00:00,2020,3,30,0,4,0,54
5347,2020-03-30 05:00:00,2020,3,30,0,5,0,51
5348,2020-03-30 06:00:00,2020,3,30,0,6,1,61
5349,2020-03-30 07:00:00,2020,3,30,0,7,1,77
5350,2020-03-30 08:00:00,2020,3,30,0,8,1,87
5351,2020-03-30 09:00:00,2020,3,30,0,9,1,74
5352,2020-03-30 10:00:00,2020,3,30,0,10,1,69
5353,2020-03-30 11:00:00,2020,3,30,0,11,1,62
5354,2020-03-30 12:00:00,2020,3,30,0,12,2,60
5355,2020-03-30 13:00:00,2020,3,30,0,13,2,60
5356,2020-03-30 14:00:00,2020,3,30,0,14,2,42
5357,2020-03-30 15:00:00,2020,3,30,0,15,2,47
5358,2020-03-30 16:00:00,2020,3,30,0,16,2,46
5359,2020-03-30 17:00:00,2020,3,30,0,17,2,50
5360,2020-03-30 18:00:00,2020,3,30,0,18,3,50
5361,2020-03-30 19:00:00,2020,3,30,0,19,3,70
5362,2020-03-30 20:00:00,2020,3,30,0,20,3,88
5363,2020-03-30 21:00:00,2020,3,30,0,21,3,99
5364,2020-03-30 22:00:00,2020,3,30,0,22,3,103
5365,2020-03-30 23:00:00,2020,3,30,0,23,3,97
5366,2020-03-31 00:00:00,2020,3,31,0,0,0,72
5367,2020-03-31 01:00:00,2020,3,31,0,1,0,59
5368,2020-03-31 02:00:00,2020,3,31,0,2,0,68
5369,2020-03-31 03:00:00,2020,3,31,0,3,0,50
5370,2020-03-31 04:00:00,2020,3,31,0,4,0,65
5371,2020-03-31 05:00:00,2020,3,31,0,5,0,53
5372,2020-03-31 06:00:00,2020,3,31,0,6,1,72
5373,2020-03-31 07:00:00,2020,3,31,0,7,1,69
5374,2020-03-31 08:00:00,2020,3,31,0,8,1,82
5375,2020-03-31 09:00:00,2020,3,31,0,9,1,73
5376,2020-03-31 10:00:00,2020,3,31,0,10,1,64
5377,2020-03-31 11:00:00,2020,3,31,0,11,1,62
5378,2020-03-31 12:00:00,2020,3,31,0,12,2,51
5379,2020-03-31 13:00:00,2020,3,31,0,13,2,49
5380,2020-03-31 14:00:00,2020,3,31,0,14,2,48
5381,2020-03-31 15:00:00,2020,3,31,0,15,2,38
5382,2020-03-31 16:00:00,2020,3,31,0,16,2,39
5383,2020-03-31 17:00:00,2020,3,31,0,17,2,42
5384,2020-03-31 18:00:00,2020,3,31,0,18,3,51
5385,2020-03-31 19:00:00,2020,3,31,0,19,3,65
5386,2020-03-31 20:00:00,2020,3,31,0,20,3,81
5387,2020-03-31 21:00:00,2020,3,31,0,21,3,91
5388,2020-03-31 22:00:00,2020,3,31,0,22,3,89
5389,2020-03-31 23:00:00,2020,3,31,0,23,3,62
5390,2020-04-01 00:00:00,2020,4,1,0,0,0,67
5391,2020-04-01 01:00:00,2020,4,1,0,1,0,69
5392,2020-04-01 02:00:00,2020,4,1,0,2,0,54
5393,2020-04-01 03:00:00,2020,4,1,0,3,0,54
5394,2020-04-01 04:00:00,2020,4,1,0,4,0,50
5395,2020-04-01 05:00:00,2020,4,1,0,5,0,54
5396,2020-04-01 06:00:00,2020,4,1,0,6,1,53
5397,2020-04-01 07:00:00,2020,4,1,0,7,1,68
5398,2020-04-01 08:00:00,2020,4,1,0,8,1,76
5399,2020-04-01 09:00:00,2020,4,1,0,9,1,76
5400,2020-04-01 10:00:00,2020,4,1,0,10,1,71
5401,2020-04-01 11:00:00,2020,4,1,0,11,1,61
5402,2020-04-01 12:00:00,2020,4,1,0,12,2,57
5403,2020-04-01 13:00:00,2020,4,1,0,13,2,47
5404,2020-04-01 14:00:00,2020,4,1,0,14,2,50
5405,2020-04-01 15:00:00,2020,4,1,0,15,2,45
5406,2020-04-01 16:00:00,2020,4,1,0,16,2,43
5407,2020-04-01 17:00:00,2020,4,1,0,17,2,51
5408,2020-04-01 18:00:00,2020,4,1,0,18,3,52
5409,2020-04-01 19:00:00,2020,4,1,0,19,3,70
5410,2020-04-01 20:00:00,2020,4,1,0,20,3,88
5411,2020-04-01 21:00:00,2020,4,1,0,21,3,106
5412,2020-04-01 22:00:00,2020,4,1,0,22,3,106
5413,2020-04-01 23:00:00,2020,4,1,0,23,3,98
5414,2020-04-02 00:00:00,2020,4,2,0,0,0,80
5415,2020-04-02 01:00:00,2020,4,2,0,1,0,73
5416,2020-04-02 02:00:00,2020,4,2,0,2,0,63
5417,2020-04-02 03:00:00,2020,4,2,0,3,0,63
5418,2020-04-02 04:00:00,2020,4,2,0,4,0,58
5419,2020-04-02 05:00:00,2020,4,2,0,5,0,56
5420,2020-04-02 06:00:00,2020,4,2,0,6,1,61
5421,2020-04-02 07:00:00,2020,4,2,0,7,1,71
5422,2020-04-02 08:00:00,2020,4,2,0,8,1,75
5423,2020-04-02 09:00:00,2020,4,2,0,9,1,67
5424,2020-04-02 10:00:00,2020,4,2,0,10,1,67
5425,2020-04-02 11:00:00,2020,4,2,0,11,1,57
5426,2020-04-02 12:00:00,2020,4,2,0,12,2,52
5427,2020-04-02 13:00:00,2020,4,2,0,13,2,48
5428,2020-04-02 14:00:00,2020,4,2,0,14,2,41
5429,2020-04-02 15:00:00,2020,4,2,0,15,2,40
5430,2020-04-02 16:00:00,2020,4,2,0,16,2,44
5431,2020-04-02 17:00:00,2020,4,2,0,17,2,49
5432,2020-04-02 18:00:00,2020,4,2,0,18,3,56
5433,2020-04-02 19:00:00,2020,4,2,0,19,3,75
5434,2020-04-02 20:00:00,2020,4,2,0,20,3,85
5435,2020-04-02 21:00:00,2020,4,2,0,21,3,97
5436,2020-04-02 22:00:00,2020,4,2,0,22,3,101
5437,2020-04-02 23:00:00,2020,4,2,0,23,3,86
5438,2020-04-03 00:00:00,2020,4,3,0,0,0,69
5439,2020-04-03 01:00:00,2020,4,3,0,1,0,42
5440,2020-04-03 02:00:00,2020,4,3,0,2,0,58
5441,2020-04-03 03:00:00,2020,4,3,0,3,0,62
5442,2020-04-03 04:00:00,2020,4,3,0,4,0,48
5443,2020-04-03 05:00:00,2020,4,3,0,5,0,54
5444,2020-04-03 06:00:00,2020,4,3,0,6,1,62
5445,2020-04-03 07:00:00,2020,4,3,0,7,1,67
5446,2020-04-03 08:00:00,2020,4,3,0,8,1,82
5447,2020-04-03 09:00:00,2020,4,3,0,9,1,64
5448,2020-04-03 10:00:00,2020,4,3,0,10,1,68
5449,2020-04-03 11:00:00,2020,4,3,0,11,1,60
5450,2020-04-03 12:00:00,2020,4,3,0,12,2,52
5451,2020-04-03 13:00:00,2020,4,3,0,13,2,47
5452,2020-04-03 14:00:00,2020,4,3,0,14,2,44
5453,2020-04-03 15:00:00,2020,4,3,0,15,2,40
5454,2020-04-03 16:00:00,2020,4,3,0,16,2,45
5455,2020-04-03 17:00:00,2020,4,3,0,17,2,47
5456,2020-04-03 18:00:00,2020,4,3,0,18,3,57
5457,2020-04-03 19:00:00,2020,4,3,0,19,3,69
5458,2020-04-03 20:00:00,2020,4,3,0,20,3,86
5459,2020-04-03 21:00:00,2020,4,3,0,21,3,97
5460,2020-04-03 22:00:00,2020,4,3,0,22,3,95
5461,2020-04-03 23:00:00,2020,4,3,0,23,3,109
5462,2020-04-04 00:00:00,2020,4,4,0,0,0,86
5463,2020-04-04 01:00:00,2020,4,4,0,1,0,75
5464,2020-04-04 02:00:00,2020,4,4,0,2,0,67
5465,2020-04-04 03:00:00,2020,4,4,0,3,0,56
5466,2020-04-04 04:00:00,2020,4,4,0,4,0,47
5467,2020-04-04 05:00:00,2020,4,4,0,5,0,22
5468,2020-04-04 06:00:00,2020,4,4,0,6,1,51
5469,2020-04-04 07:00:00,2020,4,4,0,7,1,61
5470,2020-04-04 08:00:00,2020,4,4,0,8,1,51
5471,2020-04-04 09:00:00,2020,4,4,0,9,1,66
5472,2020-04-04 10:00:00,2020,4,4,0,10,1,64
5473,2020-04-04 11:00:00,2020,4,4,0,11,1,68
5474,2020-04-04 12:00:00,2020,4,4,0,12,2,64
5475,2020-04-04 13:00:00,2020,4,4,0,13,2,60
5476,2020-04-04 14:00:00,2020,4,4,0,14,2,37
5477,2020-04-04 15:00:00,2020,4,4,0,15,2,25
5478,2020-04-04 16:00:00,2020,4,4,0,16,2,37
5479,2020-04-04 17:00:00,2020,4,4,0,17,2,42
5480,2020-04-04 18:00:00,2020,4,4,0,18,3,53
5481,2020-04-04 19:00:00,2020,4,4,0,19,3,59
5482,2020-04-04 20:00:00,2020,4,4,0,20,3,90
5483,2020-04-04 21:00:00,2020,4,4,0,21,3,101
5484,2020-04-04 22:00:00,2020,4,4,0,22,3,105
5485,2020-04-04 23:00:00,2020,4,4,0,23,3,104
5486,2020-04-05 00:00:00,2020,4,5,0,0,0,89
5487,2020-04-05 01:00:00,2020,4,5,0,1,0,87
5488,2020-04-05 02:00:00,2020,4,5,0,2,0,75
5489,2020-04-05 03:00:00,2020,4,5,0,3,0,64
5490,2020-04-05 04:00:00,2020,4,5,0,4,0,56
5491,2020-04-05 05:00:00,2020,4,5,0,5,0,62
5492,2020-04-05 06:00:00,2020,4,5,0,6,1,64
5493,2020-04-05 07:00:00,2020,4,5,0,7,1,67
5494,2020-04-05 08:00:00,2020,4,5,0,8,1,63
5495,2020-04-05 09:00:00,2020,4,5,0,9,1,62
5496,2020-04-05 10:00:00,2020,4,5,0,10,1,64
5497,2020-04-05 11:00:00,2020,4,5,0,11,1,68
5498,2020-04-05 12:00:00,2020,4,5,0,12,2,65
5499,2020-04-05 13:00:00,2020,4,5,0,13,2,63
5500,2020-04-05 14:00:00,2020,4,5,0,14,2,58
5501,2020-04-05 15:00:00,2020,4,5,0,15,2,53
5502,2020-04-05 16:00:00,2020,4,5,0,16,2,51
5503,2020-04-05 17:00:00,2020,4,5,0,17,2,52
5504,2020-04-05 18:00:00,2020,4,5,0,18,3,59
5505,2020-04-05 19:00:00,2020,4,5,0,19,3,70
5506,2020-04-05 20:00:00,2020,4,5,0,20,3,91
5507,2020-04-05 21:00:00,2020,4,5,0,21,3,102
5508,2020-04-05 22:00:00,2020,4,5,0,22,3,97
5509,2020-04-05 23:00:00,2020,4,5,0,23,3,83
5510,2020-04-06 00:00:00,2020,4,6,0,0,0,73
5511,2020-04-06 01:00:00,2020,4,6,0,1,0,60
5512,2020-04-06 02:00:00,2020,4,6,0,2,0,66
5513,2020-04-06 03:00:00,2020,4,6,0,3,0,60
5514,2020-04-06 04:00:00,2020,4,6,0,4,0,56
5515,2020-04-06 05:00:00,2020,4,6,0,5,0,59
5516,2020-04-06 06:00:00,2020,4,6,0,6,1,67
5517,2020-04-06 07:00:00,2020,4,6,0,7,1,73
5518,2020-04-06 08:00:00,2020,4,6,0,8,1,81
5519,2020-04-06 09:00:00,2020,4,6,0,9,1,72
5520,2020-04-06 10:00:00,2020,4,6,0,10,1,66
5521,2020-04-06 11:00:00,2020,4,6,0,11,1,58
5522,2020-04-06 12:00:00,2020,4,6,0,12,2,51
5523,2020-04-06 13:00:00,2020,4,6,0,13,2,49
5524,2020-04-06 14:00:00,2020,4,6,0,14,2,47
5525,2020-04-06 15:00:00,2020,4,6,0,15,2,44
5526,2020-04-06 16:00:00,2020,4,6,0,16,2,42
5527,2020-04-06 17:00:00,2020,4,6,0,17,2,43
5528,2020-04-06 18:00:00,2020,4,6,0,18,3,49
5529,2020-04-06 19:00:00,2020,4,6,0,19,3,68
5530,2020-04-06 20:00:00,2020,4,6,0,20,3,81
5531,2020-04-06 21:00:00,2020,4,6,0,21,3,89
5532,2020-04-06 22:00:00,2020,4,6,0,22,3,88
5533,2020-04-06 23:00:00,2020,4,6,0,23,3,81
5534,2020-04-07 00:00:00,2020,4,7,0,0,0,77
5535,2020-04-07 01:00:00,2020,4,7,0,1,0,69
5536,2020-04-07 02:00:00,2020,4,7,0,2,0,62
5537,2020-04-07 03:00:00,2020,4,7,0,3,0,58
5538,2020-04-07 04:00:00,2020,4,7,0,4,0,57
5539,2020-04-07 05:00:00,2020,4,7,0,5,0,58
5540,2020-04-07 06:00:00,2020,4,7,0,6,1,60
5541,2020-04-07 07:00:00,2020,4,7,0,7,1,74
5542,2020-04-07 08:00:00,2020,4,7,0,8,1,81
5543,2020-04-07 09:00:00,2020,4,7,0,9,1,73
5544,2020-04-07 10:00:00,2020,4,7,0,10,1,63
5545,2020-04-07 11:00:00,2020,4,7,0,11,1,47
5546,2020-04-07 12:00:00,2020,4,7,0,12,2,46
5547,2020-04-07 13:00:00,2020,4,7,0,13,2,58
5548,2020-04-07 14:00:00,2020,4,7,0,14,2,37
5549,2020-04-07 15:00:00,2020,4,7,0,15,2,34
5550,2020-04-07 16:00:00,2020,4,7,0,16,2,50
5551,2020-04-07 17:00:00,2020,4,7,0,17,2,37
5552,2020-04-07 18:00:00,2020,4,7,0,18,3,44
5553,2020-04-07 19:00:00,2020,4,7,0,19,3,69
5554,2020-04-07 20:00:00,2020,4,7,0,20,3,81
5555,2020-04-07 21:00:00,2020,4,7,0,21,3,98
5556,2020-04-07 22:00:00,2020,4,7,0,22,3,104
5557,2020-04-07 23:00:00,2020,4,7,0,23,3,94
5558,2020-04-08 00:00:00,2020,4,8,0,0,0,74
5559,2020-04-08 01:00:00,2020,4,8,0,1,0,68
5560,2020-04-08 02:00:00,2020,4,8,0,2,0,70
5561,2020-04-08 03:00:00,2020,4,8,0,3,0,52
5562,2020-04-08 04:00:00,2020,4,8,0,4,0,51
5563,2020-04-08 05:00:00,2020,4,8,0,5,0,63
5564,2020-04-08 06:00:00,2020,4,8,0,6,1,59
5565,2020-04-08 07:00:00,2020,4,8,0,7,1,77
5566,2020-04-08 08:00:00,2020,4,8,0,8,1,73
5567,2020-04-08 09:00:00,2020,4,8,0,9,1,65
5568,2020-04-08 10:00:00,2020,4,8,0,10,1,67
5569,2020-04-08 11:00:00,2020,4,8,0,11,1,64
5570,2020-04-08 12:00:00,2020,4,8,0,12,2,59
5571,2020-04-08 13:00:00,2020,4,8,0,13,2,56
5572,2020-04-08 14:00:00,2020,4,8,0,14,2,51
5573,2020-04-08 15:00:00,2020,4,8,0,15,2,55
5574,2020-04-08 16:00:00,2020,4,8,0,16,2,49
5575,2020-04-08 17:00:00,2020,4,8,0,17,2,50
5576,2020-04-08 18:00:00,2020,4,8,0,18,3,59
5577,2020-04-08 19:00:00,2020,4,8,0,19,3,74
5578,2020-04-08 20:00:00,2020,4,8,0,20,3,93
5579,2020-04-08 21:00:00,2020,4,8,0,21,3,103
5580,2020-04-08 22:00:00,2020,4,8,0,22,3,102
5581,2020-04-08 23:00:00,2020,4,8,0,23,3,89
5582,2020-04-09 00:00:00,2020,4,9,0,0,0,62
5583,2020-04-09 01:00:00,2020,4,9,0,1,0,71
5584,2020-04-09 02:00:00,2020,4,9,0,2,0,59
5585,2020-04-09 03:00:00,2020,4,9,0,3,0,55
5586,2020-04-09 04:00:00,2020,4,9,0,4,0,59
5587,2020-04-09 05:00:00,2020,4,9,0,5,0,59
5588,2020-04-09 06:00:00,2020,4,9,0,6,1,57
5589,2020-04-09 07:00:00,2020,4,9,0,7,1,77
5590,2020-04-09 08:00:00,2020,4,9,0,8,1,76
5591,2020-04-09 09:00:00,2020,4,9,0,9,1,74
5592,2020-04-09 10:00:00,2020,4,9,0,10,1,68
5593,2020-04-09 11:00:00,2020,4,9,0,11,1,60
5594,2020-04-09 12:00:00,2020,4,9,0,12,2,47
5595,2020-04-09 13:00:00,2020,4,9,0,13,2,47
5596,2020-04-09 14:00:00,2020,4,9,0,14,2,48
5597,2020-04-09 15:00:00,2020,4,9,0,15,2,39
5598,2020-04-09 16:00:00,2020,4,9,0,16,2,52
